DEPARTAMENTO,PROVINCIA,SEXO,rango_edad,mes_fallecimiento,cantidad_fallecidos,nivel_intensidad
PUNO,SAN ROMAN,FEMENINO,45-59,8,1,BAJO
PUNO,SAN ROMAN,FEMENINO,60-74,5,1,BAJO
PUNO,SAN ROMAN,FEMENINO,60-74,6,1,BAJO
PUNO,SAN ROMAN,FEMENINO,60-74,7,1,BAJO
PUNO,SAN ROMAN,FEMENINO,60-74,8,4,ALTO
PUNO,SAN ROMAN,FEMENINO,75+,6,1,BAJO
PUNO,SAN ROMAN,FEMENINO,75+,7,1,BAJO
PUNO,SAN ROMAN,FEMENINO,75+,8,1,BAJO
PUNO,SAN ROMAN,MASCULINO,0-17,6,1,BAJO
PUNO,SAN ROMAN,MASCULINO,30-44,7,3,MEDIO
PUNO,SAN ROMAN,MASCULINO,45-59,7,9,ALTO
PUNO,SAN ROMAN,MASCULINO,45-59,8,7,ALTO
PUNO,SAN ROMAN,MASCULINO,60-74,4,2,MEDIO
PUNO,SAN ROMAN,MASCULINO,60-74,6,3,MEDIO
PUNO,SAN ROMAN,MASCULINO,60-74,7,9,ALTO
PUNO,SAN ROMAN,MASCULINO,60-74,8,10,ALTO
PUNO,SAN ROMAN,MASCULINO,75+,7,1,BAJO
PUNO,SAN ROMAN,MASCULINO,75+,8,1,BAJO
PUNO,SANDIA,FEMENINO,60-74,6,1,BAJO
PUNO,SANDIA,MASCULINO,45-59,8,1,BAJO
PUNO,SANDIA,MASCULINO,60-74,6,1,BAJO
PUNO,SANDIA,MASCULINO,60-74,7,1,BAJO
PUNO,YUNGUYO,FEMENINO,60-74,5,1,BAJO
PUNO,YUNGUYO,MASCULINO,60-74,7,2,MEDIO
PUNO,YUNGUYO,MASCULINO,60-74,8,1,BAJO
PUNO,YUNGUYO,MASCULINO,75+,7,1,BAJO
SAN MARTIN,BELLAVISTA,FEMENINO,30-44,6,1,BAJO
SAN MARTIN,BELLAVISTA,FEMENINO,30-44,7,1,BAJO
SAN MARTIN,BELLAVISTA,FEMENINO,45-59,6,2,MEDIO
SAN MARTIN,BELLAVISTA,FEMENINO,60-74,6,1,BAJO
SAN MARTIN,BELLAVISTA,FEMENINO,75+,5,1,BAJO
SAN MARTIN,BELLAVISTA,MASCULINO,30-44,6,1,BAJO
SAN MARTIN,BELLAVISTA,MASCULINO,30-44,7,1,BAJO
SAN MARTIN,BELLAVISTA,MASCULINO,45-59,6,3,MEDIO
SAN MARTIN,BELLAVISTA,MASCULINO,45-59,7,5,ALTO
SAN MARTIN,BELLAVISTA,MASCULINO,60-74,5,3,MEDIO
SAN MARTIN,BELLAVISTA,MASCULINO,60-74,6,1,BAJO
SAN MARTIN,BELLAVISTA,MASCULINO,60-74,7,5,ALTO
SAN MARTIN,BELLAVISTA,MASCULINO,75+,6,3,MEDIO
SAN MARTIN,BELLAVISTA,MASCULINO,75+,7,1,BAJO
SAN MARTIN,EL DORADO,FEMENINO,18-29,6,1,BAJO
SAN MARTIN,EL DORADO,FEMENINO,60-74,7,1,BAJO
SAN MARTIN,EL DORADO,FEMENINO,75+,6,1,BAJO
SAN MARTIN,EL DORADO,MASCULINO,0-17,7,1,BAJO
SAN MARTIN,EL DORADO,MASCULINO,30-44,7,2,MEDIO
SAN MARTIN,EL DORADO,MASCULINO,45-59,7,1,BAJO
SAN MARTIN,EL DORADO,MASCULINO,60-74,6,2,MEDIO
SAN MARTIN,EL DORADO,MASCULINO,60-74,7,2,MEDIO
SAN MARTIN,EL DORADO,MASCULINO,75+,6,1,BAJO
SAN MARTIN,EL DORADO,MASCULINO,75+,7,7,ALTO
SAN MARTIN,EL DORADO,MASCULINO,75+,8,1,BAJO
SAN MARTIN,HUALLAGA,FEMENINO,0-17,6,1,BAJO
SAN MARTIN,HUALLAGA,FEMENINO,45-59,7,1,BAJO
SAN MARTIN,HUALLAGA,MASCULINO,45-59,7,2,MEDIO
SAN MARTIN,HUALLAGA,MASCULINO,45-59,8,1,BAJO
SAN MARTIN,HUALLAGA,MASCULINO,60-74,6,2,MEDIO
SAN MARTIN,HUALLAGA,MASCULINO,60-74,7,2,MEDIO
SAN MARTIN,HUALLAGA,MASCULINO,75+,6,2,MEDIO
SAN MARTIN,LAMAS,FEMENINO,0-17,8,1,BAJO
SAN MARTIN,LAMAS,FEMENINO,30-44,6,2,MEDIO
SAN MARTIN,LAMAS,FEMENINO,45-59,6,1,BAJO
SAN MARTIN,LAMAS,FEMENINO,45-59,7,1,BAJO
SAN MARTIN,LAMAS,FEMENINO,60-74,8,1,BAJO
SAN MARTIN,LAMAS,FEMENINO,75+,5,1,BAJO
SAN MARTIN,LAMAS,FEMENINO,75+,6,1,BAJO
SAN MARTIN,LAMAS,FEMENINO,75+,7,2,MEDIO
SAN MARTIN,LAMAS,FEMENINO,75+,8,1,BAJO
SAN MARTIN,LAMAS,MASCULINO,0-17,6,1,BAJO
SAN MARTIN,LAMAS,MASCULINO,30-44,6,2,MEDIO
SAN MARTIN,LAMAS,MASCULINO,30-44,7,1,BAJO
SAN MARTIN,LAMAS,MASCULINO,45-59,6,2,MEDIO
SAN MARTIN,LAMAS,MASCULINO,45-59,7,4,ALTO
SAN MARTIN,LAMAS,MASCULINO,45-59,8,1,BAJO
SAN MARTIN,LAMAS,MASCULINO,60-74,6,3,MEDIO
SAN MARTIN,LAMAS,MASCULINO,60-74,7,4,ALTO
SAN MARTIN,LAMAS,MASCULINO,60-74,8,2,MEDIO
SAN MARTIN,LAMAS,MASCULINO,75+,6,2,MEDIO
SAN MARTIN,LAMAS,MASCULINO,75+,7,2,MEDIO
SAN MARTIN,MARISCAL CACERES,FEMENINO,45-59,6,6,ALTO
SAN MARTIN,MARISCAL CACERES,FEMENINO,45-59,7,1,BAJO
SAN MARTIN,MARISCAL CACERES,FEMENINO,60-74,5,1,BAJO
SAN MARTIN,MARISCAL CACERES,FEMENINO,60-74,6,6,ALTO
SAN MARTIN,MARISCAL CACERES,FEMENINO,75+,5,4,ALTO
SAN MARTIN,MARISCAL CACERES,FEMENINO,75+,6,11,ALTO
SAN MARTIN,MARISCAL CACERES,FEMENINO,75+,7,2,MEDIO
SAN MARTIN,MARISCAL CACERES,MASCULINO,18-29,7,1,BAJO
SAN MARTIN,MARISCAL CACERES,MASCULINO,30-44,6,3,MEDIO
SAN MARTIN,MARISCAL CACERES,MASCULINO,30-44,7,1,BAJO
SAN MARTIN,MARISCAL CACERES,MASCULINO,45-59,5,1,BAJO
SAN MARTIN,MARISCAL CACERES,MASCULINO,45-59,6,13,ALTO
SAN MARTIN,MARISCAL CACERES,MASCULINO,45-59,7,4,ALTO
SAN MARTIN,MARISCAL CACERES,MASCULINO,45-59,8,1,BAJO
SAN MARTIN,MARISCAL CACERES,MASCULINO,60-74,5,1,BAJO
SAN MARTIN,MARISCAL CACERES,MASCULINO,60-74,6,16,ALTO
SAN MARTIN,MARISCAL CACERES,MASCULINO,60-74,7,1,BAJO
SAN MARTIN,MARISCAL CACERES,MASCULINO,75+,6,27,ALTO
SAN MARTIN,MARISCAL CACERES,MASCULINO,75+,7,2,MEDIO
SAN MARTIN,MOYOBAMBA,FEMENINO,30-44,4,1,BAJO
SAN MARTIN,MOYOBAMBA,FEMENINO,45-59,7,1,BAJO
SAN MARTIN,MOYOBAMBA,FEMENINO,45-59,8,2,MEDIO
SAN MARTIN,MOYOBAMBA,FEMENINO,60-74,5,1,BAJO
SAN MARTIN,MOYOBAMBA,FEMENINO,60-74,6,1,BAJO
SAN MARTIN,MOYOBAMBA,FEMENINO,60-74,7,1,BAJO
SAN MARTIN,MOYOBAMBA,FEMENINO,60-74,8,2,MEDIO
SAN MARTIN,MOYOBAMBA,FEMENINO,75+,4,1,BAJO
SAN MARTIN,MOYOBAMBA,FEMENINO,75+,6,1,BAJO
SAN MARTIN,MOYOBAMBA,FEMENINO,75+,7,3,MEDIO
SAN MARTIN,MOYOBAMBA,FEMENINO,75+,8,1,BAJO
SAN MARTIN,MOYOBAMBA,MASCULINO,18-29,6,2,MEDIO
SAN MARTIN,MOYOBAMBA,MASCULINO,18-29,8,1,BAJO
SAN MARTIN,MOYOBAMBA,MASCULINO,30-44,5,1,BAJO
SAN MARTIN,MOYOBAMBA,MASCULINO,30-44,7,2,MEDIO
SAN MARTIN,MOYOBAMBA,MASCULINO,45-59,6,1,BAJO
SAN MARTIN,MOYOBAMBA,MASCULINO,45-59,7,5,ALTO
SAN MARTIN,MOYOBAMBA,MASCULINO,45-59,8,1,BAJO
SAN MARTIN,MOYOBAMBA,MASCULINO,60-74,3,1,BAJO
SAN MARTIN,MOYOBAMBA,MASCULINO,60-74,6,7,ALTO
SAN MARTIN,MOYOBAMBA,MASCULINO,60-74,7,5,ALTO
SAN MARTIN,MOYOBAMBA,MASCULINO,60-74,8,2,MEDIO
SAN MARTIN,MOYOBAMBA,MASCULINO,75+,6,1,BAJO
SAN MARTIN,MOYOBAMBA,MASCULINO,75+,7,4,ALTO
SAN MARTIN,MOYOBAMBA,MASCULINO,75+,8,2,MEDIO
SAN MARTIN,NO REGISTRADO,FEMENINO,45-59,5,2,MEDIO
SAN MARTIN,NO REGISTRADO,FEMENINO,75+,5,2,MEDIO
SAN MARTIN,NO REGISTRADO,MASCULINO,0-17,5,1,BAJO
SAN MARTIN,NO REGISTRADO,MASCULINO,30-44,5,1,BAJO
SAN MARTIN,NO REGISTRADO,MASCULINO,60-74,5,6,ALTO
SAN MARTIN,NO REGISTRADO,MASCULINO,75+,5,1,BAJO
SAN MARTIN,PICOTA,FEMENINO,45-59,5,1,BAJO
SAN MARTIN,PICOTA,FEMENINO,60-74,6,2,MEDIO
SAN MARTIN,PICOTA,FEMENINO,75+,5,1,BAJO
SAN MARTIN,PICOTA,FEMENINO,75+,6,4,ALTO
SAN MARTIN,PICOTA,FEMENINO,75+,7,1,BAJO
SAN MARTIN,PICOTA,MASCULINO,30-44,6,2,MEDIO
SAN MARTIN,PICOTA,MASCULINO,30-44,7,1,BAJO
SAN MARTIN,PICOTA,MASCULINO,45-59,7,2,MEDIO
SAN MARTIN,PICOTA,MASCULINO,45-59,8,1,BAJO
SAN MARTIN,PICOTA,MASCULINO,60-74,6,8,ALTO
SAN MARTIN,PICOTA,MASCULINO,60-74,7,3,MEDIO
SAN MARTIN,PICOTA,MASCULINO,75+,7,1,BAJO
SAN MARTIN,RIOJA,FEMENINO,18-29,5,1,BAJO
SAN MARTIN,RIOJA,FEMENINO,30-44,7,1,BAJO
SAN MARTIN,RIOJA,FEMENINO,45-59,7,2,MEDIO
SAN MARTIN,RIOJA,FEMENINO,45-59,8,1,BAJO
SAN MARTIN,RIOJA,FEMENINO,60-74,4,1,BAJO
SAN MARTIN,RIOJA,FEMENINO,60-74,6,1,BAJO
SAN MARTIN,RIOJA,FEMENINO,60-74,7,3,MEDIO
SAN MARTIN,RIOJA,FEMENINO,75+,6,3,MEDIO
SAN MARTIN,RIOJA,FEMENINO,75+,7,2,MEDIO
SAN MARTIN,RIOJA,MASCULINO,0-17,5,1,BAJO
SAN MARTIN,RIOJA,MASCULINO,18-29,6,1,BAJO
SAN MARTIN,RIOJA,MASCULINO,30-44,7,2,MEDIO
SAN MARTIN,RIOJA,MASCULINO,30-44,8,1,BAJO
SAN MARTIN,RIOJA,MASCULINO,45-59,6,3,MEDIO
SAN MARTIN,RIOJA,MASCULINO,45-59,7,1,BAJO
SAN MARTIN,RIOJA,MASCULINO,45-59,8,3,MEDIO
SAN MARTIN,RIOJA,MASCULINO,60-74,6,2,MEDIO
SAN MARTIN,RIOJA,MASCULINO,60-74,8,1,BAJO
SAN MARTIN,RIOJA,MASCULINO,75+,6,3,MEDIO
SAN MARTIN,RIOJA,MASCULINO,75+,7,4,ALTO
SAN MARTIN,RIOJA,MASCULINO,75+,8,2,MEDIO
SAN MARTIN,SAN MARTIN,FEMENINO,18-29,6,1,BAJO
SAN MARTIN,SAN MARTIN,FEMENINO,30-44,6,7,ALTO
SAN MARTIN,SAN MARTIN,FEMENINO,45-59,6,14,ALTO
SAN MARTIN,SAN MARTIN,FEMENINO,45-59,7,4,ALTO
SAN MARTIN,SAN MARTIN,FEMENINO,60-74,4,1,BAJO
SAN MARTIN,SAN MARTIN,FEMENINO,60-74,5,1,BAJO
SAN MARTIN,SAN MARTIN,FEMENINO,60-74,6,20,ALTO
SAN MARTIN,SAN MARTIN,FEMENINO,60-74,7,5,ALTO
SAN MARTIN,SAN MARTIN,FEMENINO,75+,5,1,BAJO
SAN MARTIN,SAN MARTIN,FEMENINO,75+,6,20,ALTO
SAN MARTIN,SAN MARTIN,FEMENINO,75+,7,6,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,0-17,6,1,BAJO
SAN MARTIN,SAN MARTIN,MASCULINO,18-29,6,1,BAJO
SAN MARTIN,SAN MARTIN,MASCULINO,30-44,5,2,MEDIO
SAN MARTIN,SAN MARTIN,MASCULINO,30-44,6,20,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,30-44,7,6,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,30-44,8,1,BAJO
SAN MARTIN,SAN MARTIN,MASCULINO,45-59,5,1,BAJO
SAN MARTIN,SAN MARTIN,MASCULINO,45-59,6,42,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,45-59,7,10,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,60-74,5,7,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,60-74,6,53,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,60-74,7,19,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,60-74,8,1,BAJO
SAN MARTIN,SAN MARTIN,MASCULINO,75+,4,1,BAJO
SAN MARTIN,SAN MARTIN,MASCULINO,75+,5,3,MEDIO
SAN MARTIN,SAN MARTIN,MASCULINO,75+,6,29,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,75+,7,10,ALTO
SAN MARTIN,SAN MARTIN,MASCULINO,75+,8,1,BAJO
SAN MARTIN,TOCACHE,FEMENINO,18-29,6,1,BAJO
SAN MARTIN,TOCACHE,FEMENINO,30-44,6,1,BAJO
SAN MARTIN,TOCACHE,FEMENINO,45-59,6,2,MEDIO
SAN MARTIN,TOCACHE,FEMENINO,60-74,6,2,MEDIO
SAN MARTIN,TOCACHE,FEMENINO,60-74,7,1,BAJO
SAN MARTIN,TOCACHE,FEMENINO,75+,7,1,BAJO
SAN MARTIN,TOCACHE,MASCULINO,45-59,4,1,BAJO
SAN MARTIN,TOCACHE,MASCULINO,45-59,6,1,BAJO
SAN MARTIN,TOCACHE,MASCULINO,60-74,6,3,MEDIO
SAN MARTIN,TOCACHE,MASCULINO,60-74,7,5,ALTO
SAN MARTIN,TOCACHE,MASCULINO,60-74,8,4,ALTO
SAN MARTIN,TOCACHE,MASCULINO,75+,6,1,BAJO
SAN MARTIN,TOCACHE,MASCULINO,75+,7,2,MEDIO
SAN MARTIN,TOCACHE,MASCULINO,75+,8,1,BAJO
TACNA,CANDARAVE,MASCULINO,45-59,6,1,BAJO
TACNA,CANDARAVE,MASCULINO,75+,8,1,BAJO
TACNA,JORGE BASADRE,MASCULINO,60-74,8,2,MEDIO
TACNA,JORGE BASADRE,MASCULINO,75+,7,2,MEDIO
TACNA,TACNA,FEMENINO,30-44,6,1,BAJO
TACNA,TACNA,FEMENINO,30-44,7,2,MEDIO
TACNA,TACNA,FEMENINO,45-59,5,1,BAJO
TACNA,TACNA,FEMENINO,45-59,7,2,MEDIO
TACNA,TACNA,FEMENINO,45-59,8,3,MEDIO
TACNA,TACNA,FEMENINO,60-74,6,3,MEDIO
TACNA,TACNA,FEMENINO,60-74,7,7,ALTO
TACNA,TACNA,FEMENINO,60-74,8,4,ALTO
TACNA,TACNA,FEMENINO,75+,5,1,BAJO
TACNA,TACNA,FEMENINO,75+,6,2,MEDIO
TACNA,TACNA,FEMENINO,75+,7,3,MEDIO
TACNA,TACNA,FEMENINO,75+,8,1,BAJO
TACNA,TACNA,MASCULINO,18-29,8,1,BAJO
TACNA,TACNA,MASCULINO,30-44,5,1,BAJO
TACNA,TACNA,MASCULINO,30-44,6,1,BAJO
TACNA,TACNA,MASCULINO,30-44,7,2,MEDIO
TACNA,TACNA,MASCULINO,30-44,8,1,BAJO
TACNA,TACNA,MASCULINO,45-59,5,4,ALTO
TACNA,TACNA,MASCULINO,45-59,6,3,MEDIO
TACNA,TACNA,MASCULINO,45-59,7,5,ALTO
TACNA,TACNA,MASCULINO,45-59,8,6,ALTO
TACNA,TACNA,MASCULINO,60-74,4,1,BAJO
TACNA,TACNA,MASCULINO,60-74,5,1,BAJO
TACNA,TACNA,MASCULINO,60-74,6,4,ALTO
TACNA,TACNA,MASCULINO,60-74,7,8,ALTO
TACNA,TACNA,MASCULINO,60-74,8,13,ALTO
TACNA,TACNA,MASCULINO,75+,5,2,MEDIO
TACNA,TACNA,MASCULINO,75+,6,1,BAJO
TACNA,TACNA,MASCULINO,75+,7,10,ALTO
TACNA,TACNA,MASCULINO,75+,8,6,ALTO
TUMBES,CONTRALMIRANTE VILLAR,FEMENINO,30-44,7,1,BAJO
TUMBES,CONTRALMIRANTE VILLAR,FEMENINO,45-59,7,1,BAJO
TUMBES,CONTRALMIRANTE VILLAR,FEMENINO,60-74,5,2,MEDIO
TUMBES,CONTRALMIRANTE VILLAR,FEMENINO,60-74,6,1,BAJO
TUMBES,CONTRALMIRANTE VILLAR,FEMENINO,75+,5,1,BAJO
TUMBES,CONTRALMIRANTE VILLAR,FEMENINO,75+,6,2,MEDIO
TUMBES,CONTRALMIRANTE VILLAR,MASCULINO,45-59,5,1,BAJO
TUMBES,CONTRALMIRANTE VILLAR,MASCULINO,45-59,6,3,MEDIO
TUMBES,CONTRALMIRANTE VILLAR,MASCULINO,60-74,4,1,BAJO
TUMBES,CONTRALMIRANTE VILLAR,MASCULINO,60-74,5,1,BAJO
TUMBES,CONTRALMIRANTE VILLAR,MASCULINO,60-74,6,3,MEDIO
TUMBES,CONTRALMIRANTE VILLAR,MASCULINO,75+,4,2,MEDIO
TUMBES,CONTRALMIRANTE VILLAR,MASCULINO,75+,5,1,BAJO
TUMBES,CONTRALMIRANTE VILLAR,MASCULINO,75+,6,2,MEDIO
TUMBES,NO REGISTRADO,FEMENINO,60-74,5,1,BAJO
TUMBES,NO REGISTRADO,MASCULINO,30-44,5,1,BAJO
TUMBES,NO REGISTRADO,MASCULINO,45-59,5,3,MEDIO
TUMBES,NO REGISTRADO,MASCULINO,75+,5,3,MEDIO
TUMBES,TUMBES,FEMENINO,0-17,5,1,BAJO
TUMBES,TUMBES,FEMENINO,30-44,5,2,MEDIO
TUMBES,TUMBES,FEMENINO,30-44,8,1,BAJO
TUMBES,TUMBES,FEMENINO,45-59,5,4,ALTO
TUMBES,TUMBES,FEMENINO,45-59,6,7,ALTO
TUMBES,TUMBES,FEMENINO,45-59,7,2,MEDIO
TUMBES,TUMBES,FEMENINO,45-59,8,1,BAJO
TUMBES,TUMBES,FEMENINO,60-74,4,1,BAJO
TUMBES,TUMBES,FEMENINO,60-74,5,10,ALTO
TUMBES,TUMBES,FEMENINO,60-74,6,11,ALTO
TUMBES,TUMBES,FEMENINO,75+,4,1,BAJO
TUMBES,TUMBES,FEMENINO,75+,5,5,ALTO
TUMBES,TUMBES,FEMENINO,75+,6,7,ALTO
TUMBES,TUMBES,FEMENINO,75+,7,2,MEDIO
TUMBES,TUMBES,MASCULINO,30-44,5,2,MEDIO
TUMBES,TUMBES,MASCULINO,30-44,8,1,BAJO
TUMBES,TUMBES,MASCULINO,45-59,4,3,MEDIO
TUMBES,TUMBES,MASCULINO,45-59,5,10,ALTO
TUMBES,TUMBES,MASCULINO,45-59,6,10,ALTO
TUMBES,TUMBES,MASCULINO,45-59,7,1,BAJO
TUMBES,TUMBES,MASCULINO,60-74,4,4,ALTO
TUMBES,TUMBES,MASCULINO,60-74,5,21,ALTO
TUMBES,TUMBES,MASCULINO,60-74,6,34,ALTO
TUMBES,TUMBES,MASCULINO,60-74,7,6,ALTO
TUMBES,TUMBES,MASCULINO,60-74,8,1,BAJO
TUMBES,TUMBES,MASCULINO,75+,4,6,ALTO
TUMBES,TUMBES,MASCULINO,75+,5,15,ALTO
TUMBES,TUMBES,MASCULINO,75+,6,14,ALTO
TUMBES,TUMBES,MASCULINO,75+,7,2,MEDIO
TUMBES,TUMBES,MASCULINO,75+,8,1,BAJO
TUMBES,ZARUMILLA,FEMENINO,30-44,4,2,MEDIO
TUMBES,ZARUMILLA,FEMENINO,45-59,4,1,BAJO
TUMBES,ZARUMILLA,FEMENINO,45-59,6,2,MEDIO
TUMBES,ZARUMILLA,FEMENINO,45-59,7,1,BAJO
TUMBES,ZARUMILLA,FEMENINO,60-74,4,2,MEDIO
TUMBES,ZARUMILLA,FEMENINO,60-74,5,4,ALTO
TUMBES,ZARUMILLA,FEMENINO,60-74,6,3,MEDIO
TUMBES,ZARUMILLA,FEMENINO,60-74,7,1,BAJO
TUMBES,ZARUMILLA,FEMENINO,75+,4,1,BAJO
TUMBES,ZARUMILLA,FEMENINO,75+,6,2,MEDIO
TUMBES,ZARUMILLA,MASCULINO,30-44,5,2,MEDIO
TUMBES,ZARUMILLA,MASCULINO,30-44,6,1,BAJO
TUMBES,ZARUMILLA,MASCULINO,45-59,3,1,BAJO
TUMBES,ZARUMILLA,MASCULINO,45-59,4,1,BAJO
TUMBES,ZARUMILLA,MASCULINO,45-59,5,1,BAJO
TUMBES,ZARUMILLA,MASCULINO,45-59,6,3,MEDIO
TUMBES,ZARUMILLA,MASCULINO,60-74,4,2,MEDIO
TUMBES,ZARUMILLA,MASCULINO,60-74,5,6,ALTO
TUMBES,ZARUMILLA,MASCULINO,60-74,6,12,ALTO
TUMBES,ZARUMILLA,MASCULINO,75+,4,1,BAJO
TUMBES,ZARUMILLA,MASCULINO,75+,5,2,MEDIO
TUMBES,ZARUMILLA,MASCULINO,75+,6,1,BAJO
UCAYALI,ATALAYA,FEMENINO,60-74,6,1,BAJO
UCAYALI,ATALAYA,MASCULINO,45-59,6,2,MEDIO
UCAYALI,ATALAYA,MASCULINO,60-74,7,1,BAJO
UCAYALI,ATALAYA,MASCULINO,75+,6,1,BAJO
UCAYALI,CORONEL PORTILLO,FEMENINO,0-17,5,1,BAJO
UCAYALI,CORONEL PORTILLO,FEMENINO,0-17,6,2,MEDIO
UCAYALI,CORONEL PORTILLO,FEMENINO,18-29,4,1,BAJO
UCAYALI,CORONEL PORTILLO,FEMENINO,30-44,4,1,BAJO
UCAYALI,CORONEL PORTILLO,FEMENINO,30-44,5,2,MEDIO
UCAYALI,CORONEL PORTILLO,FEMENINO,30-44,6,4,ALTO
UCAYALI,CORONEL PORTILLO,FEMENINO,30-44,7,1,BAJO
UCAYALI,CORONEL PORTILLO,FEMENINO,30-44,8,1,BAJO
UCAYALI,CORONEL PORTILLO,FEMENINO,45-59,4,2,MEDIO
UCAYALI,CORONEL PORTILLO,FEMENINO,45-59,5,5,ALTO
UCAYALI,CORONEL PORTILLO,FEMENINO,45-59,6,5,ALTO
UCAYALI,CORONEL PORTILLO,FEMENINO,45-59,7,1,BAJO
UCAYALI,CORONEL PORTILLO,FEMENINO,45-59,8,1,BAJO
UCAYALI,CORONEL PORTILLO,FEMENINO,60-74,4,4,ALTO
UCAYALI,CORONEL PORTILLO,FEMENINO,60-74,5,2,MEDIO
UCAYALI,CORONEL PORTILLO,FEMENINO,60-74,6,7,ALTO
UCAYALI,CORONEL PORTILLO,FEMENINO,60-74,7,4,ALTO
UCAYALI,CORONEL PORTILLO,FEMENINO,60-74,8,2,MEDIO
UCAYALI,CORONEL PORTILLO,FEMENINO,75+,5,2,MEDIO
UCAYALI,CORONEL PORTILLO,FEMENINO,75+,6,6,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,0-17,5,1,BAJO
UCAYALI,CORONEL PORTILLO,MASCULINO,0-17,6,3,MEDIO
UCAYALI,CORONEL PORTILLO,MASCULINO,18-29,5,1,BAJO
UCAYALI,CORONEL PORTILLO,MASCULINO,18-29,7,1,BAJO
UCAYALI,CORONEL PORTILLO,MASCULINO,30-44,5,4,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,30-44,6,4,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,30-44,7,2,MEDIO
UCAYALI,CORONEL PORTILLO,MASCULINO,30-44,8,1,BAJO
UCAYALI,CORONEL PORTILLO,MASCULINO,45-59,4,10,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,45-59,5,14,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,45-59,6,13,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,45-59,7,2,MEDIO
UCAYALI,CORONEL PORTILLO,MASCULINO,45-59,8,2,MEDIO
UCAYALI,CORONEL PORTILLO,MASCULINO,60-74,4,14,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,60-74,5,24,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,60-74,6,10,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,60-74,7,5,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,75+,4,6,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,75+,5,12,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,75+,6,13,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,75+,7,5,ALTO
UCAYALI,CORONEL PORTILLO,MASCULINO,75+,8,2,MEDIO
UCAYALI,NO REGISTRADO,FEMENINO,18-29,4,1,BAJO
UCAYALI,NO REGISTRADO,FEMENINO,45-59,4,2,MEDIO
UCAYALI,NO REGISTRADO,FEMENINO,45-59,5,1,BAJO
UCAYALI,NO REGISTRADO,FEMENINO,60-74,5,2,MEDIO
UCAYALI,NO REGISTRADO,FEMENINO,75+,4,2,MEDIO
UCAYALI,NO REGISTRADO,FEMENINO,75+,5,2,MEDIO
UCAYALI,NO REGISTRADO,MASCULINO,45-59,4,2,MEDIO
UCAYALI,NO REGISTRADO,MASCULINO,45-59,5,5,ALTO
UCAYALI,NO REGISTRADO,MASCULINO,60-74,4,3,MEDIO
UCAYALI,NO REGISTRADO,MASCULINO,60-74,5,11,ALTO
UCAYALI,NO REGISTRADO,MASCULINO,75+,4,4,ALTO
UCAYALI,NO REGISTRADO,MASCULINO,75+,5,8,ALTO
UCAYALI,PADRE ABAD,FEMENINO,18-29,6,1,BAJO
UCAYALI,PADRE ABAD,FEMENINO,30-44,6,1,BAJO
UCAYALI,PADRE ABAD,FEMENINO,30-44,7,1,BAJO
UCAYALI,PADRE ABAD,FEMENINO,45-59,5,1,BAJO
UCAYALI,PADRE ABAD,FEMENINO,45-59,6,1,BAJO
UCAYALI,PADRE ABAD,FEMENINO,45-59,7,1,BAJO
UCAYALI,PADRE ABAD,FEMENINO,60-74,7,2,MEDIO
UCAYALI,PADRE ABAD,FEMENINO,60-74,8,1,BAJO
UCAYALI,PADRE ABAD,MASCULINO,18-29,6,1,BAJO
UCAYALI,PADRE ABAD,MASCULINO,30-44,7,1,BAJO
UCAYALI,PADRE ABAD,MASCULINO,45-59,5,3,MEDIO
UCAYALI,PADRE ABAD,MASCULINO,45-59,6,3,MEDIO
UCAYALI,PADRE ABAD,MASCULINO,45-59,7,2,MEDIO
UCAYALI,PADRE ABAD,MASCULINO,45-59,8,1,BAJO
UCAYALI,PADRE ABAD,MASCULINO,60-74,5,3,MEDIO
UCAYALI,PADRE ABAD,MASCULINO,60-74,6,3,MEDIO
UCAYALI,PADRE ABAD,MASCULINO,60-74,7,2,MEDIO
UCAYALI,PADRE ABAD,MASCULINO,60-74,8,1,BAJO
UCAYALI,PADRE ABAD,MASCULINO,75+,5,1,BAJO
